Time,temperature,air_rh,ground_rh,tank_level,volume,luminosity
18/03/2022 18:07,,,,1,,
18/03/2022 18:09,,,,1,,
18/03/2022 18:11,,,,1,,
18/03/2022 18:13,,,,1,,
18/03/2022 18:15,,,,1,,
18/03/2022 18:17,,,,1,,
18/03/2022 18:19,,,,1,,
18/03/2022 18:21,,,,1,,
18/03/2022 18:23,,,,1,,
18/03/2022 18:25,,,,1,,
18/03/2022 18:27,,,,1,,
18/03/2022 18:29,,,,1,,
18/03/2022 18:31,,,,1,,
18/03/2022 18:33,,,,1,,
18/03/2022 18:35,,,,1,,
18/03/2022 18:40,,,,1,,
18/03/2022 18:42,,,,1,,
18/03/2022 18:44,,,,1,,
18/03/2022 18:46,,,,1,,
18/03/2022 18:48,,,,1,,
18/03/2022 18:50,,,,1,,
18/03/2022 18:52,,,,1,,
18/03/2022 18:54,,,,1,,
18/03/2022 18:56,,,,1,,
18/03/2022 18:58,,,,1,,
18/03/2022 19:00,,,,1,,
18/03/2022 19:02,,,,1,,
18/03/2022 19:04,,,,1,,
18/03/2022 19:06,,,,1,,
18/03/2022 19:08,,,,1,,
18/03/2022 19:10,,,,1,,
18/03/2022 19:12,,,,1,,
18/03/2022 19:14,,,,1,,
18/03/2022 19:16,,,,1,,
18/03/2022 19:18,,,,1,,
18/03/2022 19:20,,,,1,,
18/03/2022 19:22,,,,1,,
18/03/2022 19:24,,,,1,,
18/03/2022 19:26,,,,1,,
18/03/2022 19:28,,,,1,,
18/03/2022 19:30,,,,1,,
18/03/2022 19:32,,,,1,,
18/03/2022 19:34,,,,1,,
18/03/2022 19:36,,,,1,,
18/03/2022 19:38,,,,1,,
18/03/2022 19:40,,,,1,,
18/03/2022 19:42,,,,1,,
18/03/2022 19:44,,,,1,,
18/03/2022 19:46,,,,1,,
18/03/2022 19:48,,,,1,,
18/03/2022 19:50,,,,1,,
18/03/2022 19:52,,,,1,,
18/03/2022 19:54,,,,1,,
18/03/2022 19:56,,,,1,,
18/03/2022 19:58,,,,1,,
18/03/2022 20:00,,,,1,,
18/03/2022 20:02,,,,1,,
18/03/2022 20:04,,,,1,,
18/03/2022 20:06,,,,1,,
18/03/2022 20:08,,,,1,,
18/03/2022 20:10,,,,1,,
18/03/2022 20:12,,,,1,,
18/03/2022 20:14,,,,1,,
18/03/2022 20:16,,,,1,,
18/03/2022 20:18,,,,1,,
18/03/2022 20:20,,,,1,,
18/03/2022 20:22,,,,1,,
18/03/2022 20:24,,,,1,,
18/03/2022 20:26,,,,1,,
18/03/2022 20:28,,,,1,,
18/03/2022 20:30,,,,1,,
18/03/2022 20:32,,,,1,,
18/03/2022 20:34,,,,1,,
18/03/2022 20:36,,,,1,,
18/03/2022 20:38,,,,1,,
18/03/2022 20:40,,,,1,,
18/03/2022 20:42,,,,1,,
18/03/2022 20:44,,,,1,,
18/03/2022 20:46,,,,1,,
18/03/2022 20:48,,,,1,,
18/03/2022 20:50,,,,1,,
18/03/2022 20:52,,,,1,,
18/03/2022 20:54,,,,1,,
18/03/2022 20:56,,,,1,,
18/03/2022 20:58,,,,1,,
18/03/2022 21:01,,,,1,,
18/03/2022 21:03,,,,1,,
18/03/2022 21:05,,,,1,,
18/03/2022 21:07,,,,1,,
18/03/2022 21:09,,,,1,,
18/03/2022 21:11,,,,1,,
18/03/2022 21:13,,,,1,,
18/03/2022 21:15,,,,1,,
18/03/2022 21:17,,,,1,,
18/03/2022 21:19,,,,1,,
18/03/2022 21:21,,,,1,,
18/03/2022 21:23,,,,1,,
18/03/2022 21:25,,,,1,,
18/03/2022 21:27,,,,1,,
18/03/2022 21:29,,,,1,,
